82,65,68,0,0,469,76.2,2,360,14.9,385,44.9,520,58.6,325,6.7,4354
82,77,65,0,15,377,49,3,435,38.3,555,90.9,665,93,580,85.3,5303
84.4,64.4,60,0,0,438,67.9,2,410,29.3,325,25.9,400,20.4,525,69.1,4337.2
82.67,72,40,0,0,438,67.9,3,315,6.9,335,28.8,355,11.2,500,59.9,4235.03
67,60,65,5,0,254,15.7,1,420,32.8,485,76.8,210,0.7,440,36.3,3762
83,76.66,81,0,15,223,10.5,3,530,74,485,76.8,590,79.6,640,95.1,5308.94
90,62,40,0,0,254,15.7,2,370,17.3,325,25.9,285,3.4,455,42.1,3777
74,55,60,3,0,315,30.2,3,255,1.9,195,3.9,340,8.9,350,10.6,3723
87.4,67.8,62,6,0,469,76.2,3,485,57.8,465,71.2,430,28.6,700,98.8,5097.8
63.3,53,30,0,0,315,30.2,0,275,3,185,3.2,415,24.3,220,0.5,2726.7
78.5,79.6,66,0,0,315,30.2,2,395,24.4,545,89.4,490,48.3,475,50,4596.9
76,58,58,0,0,469,76.2,1,435,38.3,165,2.1,445,33.2,535,72.6,3957
83,75,61,0,0,223,10.5,1,265,2.4,195,3.9,210,0.7,395,21.2,3439
89,68,71,0,0,315,30.2,3,370,17.3,375,41.5,385,16.9,405,24.2,4442
89.2,67.4,74,0,0,346,39.3,3,545,78.6,415,55.1,680,94.6,640,95.1,5241.4
66.6,60,66,0,0,346,39.3,3,325,8.3,375,41.5,325,7,420,29.1,4064.4
92,65,66,41,0,254,15.7,3,470,52,455,68.2,575,75.7,675,97.7,5345
80,75,63,0,15,223,10.5,0,495,61.7,335,28.8,590,79.6,560,80.2,4300
78,60.6,56,3,0,315,30.2,2,460,48,155,1.7,445,33.2,525,69.1,4038.4
85.5,78,77,13,29,531,88.6,3,455,46.1,575,93.4,385,16.9,535,72.6,5563.5
83.6,62.2,61,0,0,254,15.7,2,485,57.8,315,23.2,430,28.6,510,63.7,4215.2
95,75,80,0,0,315,30.2,4,395,24.4,475,74.1,475,43.1,395,21.2,5025
82,60,65,0,0,408,58.9,3,385,21.4,425,58.5,520,58.6,570,82.9,4711
84,68.4,68,26,43,469,76.2,3,455,46.1,535,87.8,560,71.4,500,59.9,5663.6
85.5,70.8,76,0,0,438,67.9,3,495,61.7,435,61.9,635,88.8,560,80.2,5193.7
72.5,58,49,0,0,346,39.3,3,375,18.6,365,38.1,310,5.4,405,24.2,3956.5
72,72,60,48,0,408,58.9,3,495,61.7,445,65.1,490,48.3,430,32.6,5076
85.5,72.8,75,31,15,377,49,2,425,34.6,505,81.7,255,1.8,500,59.9,4935.7
60,60,60,3,0,285,22.4,3,350,12.7,355,34.9,180,0.3,395,21.2,3752
88,75,60,0,0,192,6.6,3,395,24.4,305,20.6,120,0.1,510,63.7,4069
84,61,55,3,0,408,58.9,2,455,46.1,315,23.2,225,0.9,385,18.4,3975
87,70,65,0,0,192,6.6,3,425,34.6,425,58.5,370,13.9,650,96,4600
74,55,52,0,0,285,22.4,3,410,29.3,365,38.1,535,63.6,560,80.2,4324
88,76,78,3,15,346,39.3,0,285,3.7,195,3.9,560,71.4,465,46,4191
85.5,74.4,64,0,15,531,88.6,3,455,46.1,455,68.2,590,79.6,490,56,5211.1
72,80,61,0,0,377,49,0,165,0.1,135,1.1,135,0.1,290,3.2,3019
95,70,76,50,15,408,58.9,3,505,65.4,485,76.8,550,68.4,685,98.2,5927
73,65,72,0,0,346,39.3,3,485,57.8,435,61.9,550,68.4,720,99.3,4966
68,67,58,3,0,377,49,1,395,24.4,305,20.6,445,33.2,405,24.2,3871
62,50,55,3,0,438,67.9,2,370,17.3,315,23.2,325,7,420,29.1,3758
83.8,70.4,67,0,-2,315,30.2,-2,545,78.6,335,28.8,505,53.5,440,36.3,3752.8
90,67,70,0,0,500,83.1,3,480,55.9,405,51.7,355,11.2,490,56,4813
81.4,75,80,13,0,592,95.5,3,455,46.1,535,87.8,650,91.1,490,56,5506.6
91.2,87,80,0,0,408,58.9,3,495,61.7,455,68.2,725,97.7,490,56,5436.8
84.5,54,50,0,0,285,22.4,2,335,9.9,255,10.6,120,0.1,290,3.2,2891.5
81,50,60,0,15,285,22.4,3,360,14.9,285,16.1,340,8.9,440,36.3,4104
85.5,75,54,0,0,254,15.7,2,240,1.3,415,55.1,255,1.8,475,50,3929.5
85.5,71.5,72,0,0,223,10.5,3,370,17.3,435,61.9,270,2.5,475,50,4374
72,58.8,58,0,-2,469,76.2,-2,520,70.7,405,51.7,355,11.2,510,63.7,3580.2
85.5,61,47,3,0,408,58.9,1,385,21.4,155,1.7,520,58.6,510,63.7,3926.5
68.4,58.6,61,0,15,346,39.3,3,420,32.8,355,34.9,520,58.6,535,72.6,4543
88,68,76,0,0,377,49,3,480,55.9,375,41.5,490,48.3,525,69.1,4875
70.2,76,72,0,15,438,67.9,2,395,24.4,465,71.2,340,8.9,500,59.9,4596.8
72,69,67,0,15,346,39.3,2,370,17.3,405,51.7,430,28.6,510,63.7,4428
84,63,65,0,0,223,10.5,2,340,10.8,355,34.9,285,3.4,350,10.6,3821
84,69,64,0,0,285,22.4,1,375,18.6,195,3.9,490,48.3,475,50,3953
69,74,59,0,0,408,58.9,1,315,6.9,505,81.7,270,2.5,525,69.1,4021
85,67,73,0,0,285,22.4,0,425,34.6,345,31.8,535,63.6,580,85.3,4195
80,68,73,0,0,408,58.9,3,350,12.7,355,34.9,270,2.5,500,59.9,4412
59,66.8,68,38,0,285,22.4,3,495,61.7,495,79.4,620,86.1,500,59.9,5021.2
70,59,50,0,0,285,22.4,2,325,8.3,375,41.5,325,7,455,42.1,3286
60.4,60.4,70,0,0,254,15.7,2,325,8.3,345,31.8,310,5.4,465,46,3776.2
95,70,75,3,0,408,58.9,4,540,77.1,415,55.1,520,58.6,745,99.7,5535
87.4,81,74,0,0,254,15.7,3,520,70.7,435,61.9,325,7,595,88.5,4850.6
92,62.4,50,0,0,254,15.7,1,395,24.4,135,1.1,255,1.8,370,14.7,2978.6
89,72,60,3,0,254,15.7,3,580,87.3,175,2.6,535,63.6,840,100,4940
86.5,78.6,52,23,0,408,58.9,2,495,61.7,415,55.1,550,68.4,500,59.9,4888.9
84,87,75,0,0,408,58.9,3,420,32.8,335,28.8,575,75.7,230,0.7,4722
78,76,69,28,0,285,22.4,2,400,26,435,61.9,475,43.1,335,8.1,4549
81,68,64,3,0,315,30.2,3,445,42.2,345,31.8,355,11.2,640,95.1,4584
89.5,79.8,72,0,0,315,30.2,4,400,26,385,44.9,490,48.3,395,21.2,4876.7
93.1,80,78,0,15,500,83.1,3,435,38.3,415,55.1,520,58.6,420,29.1,5224.9
83.8,60,62,0,0,346,39.3,3,495,61.7,335,28.8,490,48.3,385,18.4,4443.2
85.5,92.4,83,87,29,438,67.9,2,510,67.2,535,87.8,635,88.8,560,80.2,6430.1
95,80,68,3,0,285,22.4,1,370,17.3,195,3.9,490,48.3,615,91.9,4349
70,60,60,3,0,346,39.3,1,230,1,285,16.1,370,13.9,360,12.5,3508
85,68.68,60,3,0,438,67.9,0,275,3,295,18.3,270,2.5,385,18.4,3613.12
74.5,83.2,60,0,0,377,49,1,290,4.2,185,3.2,135,0.1,325,6.7,3451.3
70,66,60,3,0,285,22.4,3,375,18.6,245,9.1,310,5.4,605,90.3,4151
70.3,69.5,65,0,0,377,49,1,520,70.7,365,38.1,575,75.7,440,36.3,4300.2
93.1,73,75,10,15,438,67.9,3,625,94.3,385,44.9,520,58.6,560,80.2,5462.9
86,70.4,70,13,29,285,22.4,3,385,21.4,495,79.4,560,71.4,605,90.3,5285.6
62,58,50,3,0,346,39.3,2,350,12.7,125,0.9,310,5.4,430,32.6,3028
82,81,68,0,0,438,67.9,3,385,21.4,395,48.3,550,68.4,665,97.1,5052
77.9,66,60,25,0,377,49,3,400,26,345,31.8,520,58.6,595,88.5,4837.1
72,72,40,0,0,223,10.5,0,200,0.4,315,23.2,210,0.7,420,29.1,3024
88,77,60,48,15,285,22.4,0,425,34.6,425,58.5,490,48.3,675,97.7,4892
86,65.5,74,0,0,377,49,3,455,46.1,365,38.1,385,16.9,385,18.4,4536.5
58.8,58.8,58.8,3,0,315,30.2,2,370,17.3,315,23.2,445,33.2,430,32.6,3849.6
92,75,70,0,0,254,15.7,3,470,52,405,51.7,635,88.8,560,80.2,4997
85,76,60,3,0,408,58.9,0,385,21.4,145,1.4,505,53.5,455,42.1,3914
66.4,68.6,60,8,0,377,49,3,495,61.7,405,51.7,520,58.6,500,59.9,4664
90,87.4,85,0,0,377,49,4,400,26,385,44.9,605,83.1,535,72.6,5383.6
64,70,60,5,0,-2,0,-2,-2,0,-2,0,355,11.2,490,56,2270
83.16,72,68,0,0,346,39.3,2,425,34.6,355,34.9,340,8.9,360,12.5,4194.44
70,70,64,0,0,223,10.5,3,370,17.3,375,41.5,300,4.5,385,18.4,4029
74.2,64.2,73,0,0,438,67.9,3,275,3,245,9.1,300,4.5,350,10.6,4050.6
86,72,60,3,0,438,67.9,2,455,46.1,375,41.5,520,58.6,615,91.9,4752
88,65,62,3,0,438,67.9,3,530,74,455,68.2,550,68.4,395,21.2,4870
92,78,70,3,0,131,2.3,2,360,14.9,175,2.6,400,20.4,335,8.1,3948
95,65,69,0,-2,315,30.2,-2,580,87.3,445,65.1,825,99.8,630,93.9,4478
82,72,50,13,0,408,58.9,0,310,6.2,405,51.7,415,24.3,595,88.5,3636
91.2,70.8,69,0,0,285,22.4,3,315,6.9,335,28.8,370,13.9,395,21.2,4319
70,60,58,0,0,285,22.4,1,285,3.7,335,28.8,460,38,595,88.5,3832
84,60,70,0,0,377,49,3,495,61.7,405,51.7,520,58.6,650,96,4913
92,66,68,25,0,315,30.2,2,375,18.6,355,34.9,505,53.5,490,56,4659
76,68.6,59,13,0,223,10.5,2,420,32.8,375,41.5,415,24.3,525,69.1,4267.4
95,64,78,0,15,377,49,2,385,21.4,485,76.8,560,71.4,500,59.9,4935
83,77,62,0,0,438,67.9,2,395,24.4,345,31.8,445,33.2,545,75.8,4526
74,68,74,0,0,315,30.2,3,360,14.9,395,48.3,490,48.3,560,80.2,4604
89.5,97.8,85,16,29,469,76.2,2,460,48,475,74.1,725,97.7,570,82.9,5914.7
86,71,81,50,0,408,58.9,3,460,48,415,55.1,340,8.9,665,97.1,5420
65,65,60,3,0,285,22.4,2,420,32.8,375,41.5,460,38,395,21.2,4032
91.4,88.44,80,0,0,285,22.4,3,425,34.6,425,58.5,475,43.1,580,85.3,5068.56
88,80,76,25,15,315,30.2,3,595,90.1,485,76.8,505,53.5,455,42.1,5451
75,75,74,0,-2,-2,0,-2,-2,0,-2,0,370,13.9,440,36.3,2442
95,74.8,73,0,15,408,58.9,3,510,67.2,515,83.9,800,99.6,535,72.6,5628.2
10,97.4,83,48,13,254,15.7,3,530,74,475,74.1,710,96.9,630,93.9,5401.6
88,65,58,0,0,408,58.9,2,445,42.2,325,25.9,255,1.8,395,21.2,4087
93,88,81,0,29,500,83.1,2,545,78.6,565,92.3,590,79.6,570,82.9,5749
79,88,80,97,43,469,76.2,3,590,89.2,675,99.1,620,86.1,545,75.8,6922
79,59,50,3,0,254,15.7,0,250,1.7,385,44.9,415,24.3,315,5.5,2888
75.8,76.8,83,60,0,469,76.2,3,480,55.9,535,87.8,800,99.6,510,63.7,5994.4
81.7,73,75,46,0,315,30.2,1,460,48,405,51.7,225,0.9,615,91.9,4681.3
90.16,80.8,75,3,0,469,76.2,1,530,74,365,38.1,575,75.7,525,69.1,4884.64
86,90,64,0,15,562,92.7,3,570,85.1,505,81.7,725,97.7,570,82.9,5767
95,70,70,0,15,438,67.9,2,425,34.6,465,71.2,505,53.5,665,97.1,5108
70,70,60,0,0,223,10.5,2,420,32.8,265,12.2,285,3.4,395,21.2,3748
79,63,60,0,0,531,88.6,3,510,67.2,385,44.9,370,13.9,440,36.3,4594
93,79,81,3,0,438,67.9,2,505,65.4,445,65.1,430,28.6,500,59.9,4982
69,65,50,0,0,254,15.7,2,460,48,355,34.9,520,58.6,335,8.1,3490
76,79,77,3,0,346,39.3,2,265,2.4,375,41.5,310,5.4,500,59.9,4271
90,90,80,3,0,469,76.2,2,370,17.3,385,44.9,475,43.1,440,36.3,4866
82,65,75,5,15,500,83.1,4,555,81.4,455,68.2,725,97.7,525,69.1,5658
88,83.8,69,18,0,469,76.2,3,445,42.2,425,58.5,460,38,535,72.6,5203.2
50,60,56,0,0,285,22.4,0,180,0.2,305,20.6,355,11.2,350,10.6,2969
85,70,60,3,0,346,39.3,2,445,42.2,435,61.9,635,88.8,490,56,4673
81,65,50,0,15,315,30.2,2,460,48,385,44.9,430,28.6,595,88.5,3994
89.3,88.2,78,43,29,685,99.3,2,625,94.3,525,85.9,680,94.6,490,56,6312.5
83.8,71.1,75,0,0,438,67.9,4,460,48,355,34.9,520,58.6,465,46,5027.1
90,74,70,0,0,438,67.9,3,605,91.7,465,71.2,605,83.1,615,91.9,5374
85,77,60,0,0,438,67.9,3,325,8.3,145,1.4,400,20.4,315,5.5,4161
78,69,58,0,0,469,76.2,2,520,70.7,445,65.1,550,68.4,525,69.1,4714
90,84,67,15,0,438,67.9,3,540,77.1,335,28.8,635,88.8,500,59.9,5292
90.6,92.6,71,0,0,346,39.3,3,455,46.1,375,41.5,665,93,580,85.3,5248.8
70,70,50,0,0,377,49,0,255,1.9,235,7.7,135,0.1,280,2.6,2992
92,92,77,0,15,438,67.9,3,505,65.4,545,89.4,505,53.5,385,18.4,5402
95,97.2,78,50,29,438,67.9,3,570,85.1,495,79.4,800,99.6,405,24.2,6390.8
83,79,64,0,0,346,39.3,2,265,2.4,345,31.8,415,24.3,525,69.1,4290
93,83,84,50,0,377,49,3,630,94.9,545,89.4,635,88.8,720,99.3,6237
96,85,76,0,0,408,58.9,3,595,90.1,395,48.3,550,68.4,595,88.5,5396
89,90,77,0,0,315,30.2,3,435,38.3,405,51.7,385,16.9,560,80.2,4944
85,78,50,0,0,285,22.4,3,385,21.4,285,16.1,490,48.3,560,80.2,4462
74,79,70,0,0,408,58.9,3,425,34.6,415,55.1,415,24.3,560,80.2,4770
87.4,75.2,65,0,0,377,49,3,455,46.1,345,31.8,430,28.6,615,91.9,4810.4
82,76.8,75,0,0,469,76.2,3,495,61.7,495,79.4,505,53.5,475,50,5083.2
93.1,76.4,83,45,29,500,83.1,3,555,81.4,485,76.8,800,99.6,360,12.5,6178.5
84,80,60,3,0,315,30.2,4,625,94.3,395,48.3,520,58.6,650,96,5268
70,91,60,0,0,223,10.5,1,455,72.9,255,15.4,415,63.1,510,88,4027
90,80,75,0,15,377,49,2,510,67.2,555,90.9,635,88.8,535,72.6,5312
98,68,75,25,0,346,39.3,2,350,12.7,355,34.9,430,28.6,490,56,4725
90,66.66,40,3,0,377,49,2,385,21.4,425,58.5,340,8.9,615,91.9,4298.94
83,64,70,0,0,346,39.3,3,275,3,335,28.8,285,3.4,510,63.7,4244
87,65,66,0,0,346,39.3,3,505,65.4,325,25.9,400,20.4,605,90.3,4683
75,62,70,0,0,285,22.4,1,530,74,425,58.5,370,13.9,455,42.1,4108
85.5,76.6,70,0,0,285,22.4,1,410,29.3,355,34.9,575,75.7,535,72.6,4428.9
83,59,60,3,0,285,22.4,1,540,77.1,485,76.8,340,8.9,500,59.9,4175
78,74,55,3,0,131,2.3,2,360,14.9,275,14.1,120,0.1,395,21.2,3531
88,79.2,83,49,43,562,92.7,4,460,48,455,68.2,535,63.6,465,46,6276.8
95,71,79,0,0,438,67.9,3,400,26,325,25.9,490,48.3,640,95.1,5038
77.9,72,60,3,0,377,49,3,505,65.4,445,65.1,400,20.4,615,91.9,4798.1
83,86,60,0,0,285,22.4,3,425,34.6,325,25.9,505,53.5,405,24.2,4546
95,82.8,77,0,29,469,76.2,3,410,29.3,475,74.1,650,91.1,385,18.4,5483.2
83,60,60,0,15,408,58.9,3,400,26,335,28.8,415,24.3,580,85.3,4640
89,90,76,20,15,377,49,3,385,21.4,535,87.8,590,79.6,640,95.1,5677
90,91.8,68,0,0,408,58.9,2,595,90.1,365,38.1,650,91.1,675,97.7,5301.2
90.67,78.4,72,12,0,377,49,3,375,18.6,385,44.9,520,58.6,560,80.2,5034.63
87,76,60,0,0,223,10.5,2,400,26,305,20.6,445,33.2,300,4,4040
95,91.2,90,24,29,531,88.6,3,455,46.1,445,65.1,810,99.7,580,85.3,6323.8
95,83.33,68,0,0,408,58.9,3,485,57.8,415,55.1,300,4.5,510,63.7,4874.97
92,82.4,71,14,0,438,67.9,2,530,74,425,58.5,505,53.5,465,46,5057.6
86.8,88.4,38,3,0,377,49,3,275,3,455,68.2,415,24.3,510,63.7,4517.8
87,84.9,74,50,15,531,88.6,2,510,67.2,565,92.3,520,58.6,525,69.1,5809.1
72,65,55,0,0,223,10.5,1,265,2.4,325,25.9,325,7,315,5.5,3361
80,81,71,0,0,346,39.3,3,410,29.3,405,51.7,400,20.4,535,72.6,4724
82,77,72,0,0,285,22.4,0,200,0.4,165,2.1,385,16.9,335,8.1,3449
74,67,58,0,0,315,30.2,1,455,46.1,255,10.6,385,16.9,360,12.5,3741
91,76,32,0,0,346,39.3,2,370,17.3,185,3.2,270,2.5,360,12.5,3682
81.7,72.8,79,0,15,500,83.1,3,470,52,385,44.9,430,28.6,840,100,5401.5
91.2,80,72,48,0,377,49,2,530,74,495,79.4,530,62,545,75.8,5457.8
83,85,68,0,0,377,49,2,300,5.1,345,31.8,225,0.9,335,8.1,4066
82,84,71,56,58,438,67.9,3,445,42.2,595,95.4,810,99.7,475,50,6462
64,64,50,3,0,192,6.6,2,190,0.3,155,1.7,195,0.5,290,3.2,2561
85.6,72.16,74,62,29,500,83.1,3,625,94.3,495,79.4,505,53.5,685,98.2,6254.84
83,84,50,55,72,562,92.7,3,555,81.4,605,96.1,605,83.1,545,75.8,6058
81.7,66.8,50,0,0,377,49,2,435,38.3,405,51.7,415,24.3,325,6.7,3653.5
64,58,34,0,0,254,15.7,3,425,34.6,335,28.8,400,20.4,545,75.8,3903
88,78,73,0,0,315,30.2,2,300,5.1,415,55.1,430,28.6,360,12.5,4331
74,71,53,0,0,469,76.2,2,425,34.6,345,31.8,400,20.4,300,4,4081
86,65,66,3,0,346,39.3,3,435,38.3,425,58.5,325,7,510,63.7,4561
93.1,75.4,79,50,58,500,83.1,3,555,81.4,705,99.6,770,99.2,700,98.8,6969.5
79,62,64,0,0,500,83.1,2,455,46.1,425,58.5,100,0,455,42.1,4140
85.2,62,65,0,0,346,39.3,3,445,42.2,365,38.1,385,16.9,665,97.1,4655.8
91.2,88.4,77,0,0,531,88.6,3,460,48,445,65.1,545,66.8,525,69.1,5355.4
84,63,76,0,0,285,22.4,3,385,21.4,355,34.9,445,33.2,430,32.6,4447
95,81.4,81,0,0,315,30.2,4,510,67.2,465,71.2,550,68.4,500,59.9,5376.6
88,88,64,26,0,438,67.9,2,495,61.7,365,38.1,605,83.1,525,69.1,5182
85.5,71.4,68,0,15,562,92.7,2,400,26,435,61.9,310,5.4,535,72.6,4761.1
98,85,75,24,43,377,49,3,420,32.8,475,74.1,340,8.9,615,91.9,5692
80,70,65,3,15,346,39.3,3,510,67.2,365,38.1,535,63.6,640,95.1,5033
80,70,75,0,0,408,58.9,2,510,67.2,385,44.9,355,11.2,455,42.1,4498
80,63,68,0,0,377,49,1,420,32.8,365,38.1,240,1.3,350,10.6,3831
95,86.2,80,50,15,469,76.2,3,510,67.2,395,48.3,650,91.1,525,69.1,6024.8
64.6,63,63,43,0,315,30.2,0,520,70.7,425,58.5,490,48.3,475,50,4327.4
89,69,63,0,15,408,58.9,3,385,21.4,405,51.7,400,20.4,525,69.1,4787
82,70.4,56,0,0,438,67.9,3,360,14.9,335,28.8,370,13.9,370,14.7,4288.6
65,45,50,3,0,377,49,0,395,24.4,335,28.8,300,4.5,360,12.5,2784
86.2,87.2,62,16,0,346,39.3,2,455,46.1,235,7.7,490,48.3,315,5.5,4463.6
88,81,69,0,0,438,67.9,4,420,32.8,515,83.9,575,75.7,595,88.5,5405
95,84,67,0,0,346,39.3,3,520,70.7,415,55.1,590,79.6,630,93.9,5255
78,78,73,0,0,254,15.7,1,495,61.7,485,76.8,255,1.8,465,46,4195
83.17,79,65,3,0,408,58.9,1,360,14.9,195,3.9,445,33.2,440,36.3,4099.53
74.6,62,62,0,0,469,76.2,2,445,42.2,365,38.1,400,20.4,405,24.2,4231.4
90,76.5,70,0,15,408,58.9,3,460,48,485,76.8,620,86.1,560,80.2,5336.5
76,66,44,13,15,285,22.4,3,420,32.8,405,51.7,460,38,640,95.1,4676
85,77,50,0,0,408,58.9,2,350,12.7,315,23.2,370,13.9,385,18.4,3646
78,59,50,50,15,315,30.2,2,445,42.2,265,12.2,460,38,545,75.8,4208
93,85,78,23,15,562,92.7,3,505,65.4,515,83.9,560,71.4,745,99.7,6073
86,84,75,0,29,408,58.9,3,540,77.1,515,83.9,550,68.4,405,24.2,5424
78,62,61,0,0,346,39.3,3,425,34.6,205,4.6,490,48.3,685,98.2,4500
57,56.8,50,3,0,377,49,3,325,8.3,275,14.1,300,4.5,395,21.2,3263.2
82,78,60,0,0,377,49,3,470,52,365,38.1,560,71.4,465,46,4757
92,69.6,77,0,0,377,49,3,545,94.6,465,86.9,285,13.3,500,85.5,4859.4
87.4,78,75,0,0,377,49,4,520,70.7,515,83.9,475,43.1,700,98.8,5470.6
70,65,65,0,0,469,76.2,3,540,77.1,445,65.1,370,13.9,650,96,4814
90,89.11,73,3,0,469,76.2,3,480,55.9,465,71.2,725,97.7,500,59.9,5474.99
69.7,64,70,10,0,377,49,2,435,38.3,395,48.3,445,33.2,440,36.3,4375.3
96,79.6,69,0,0,500,83.1,3,495,61.7,355,34.9,400,20.4,630,93.9,5121.4
86,83,44,3,0,223,10.5,2,370,17.3,235,7.7,270,2.5,405,24.2,3807
91.2,90.8,86,13,0,408,58.9,3,485,57.8,535,87.8,550,68.4,615,91.9,5662
88,71,60,3,0,315,30.2,3,445,42.2,315,23.2,400,20.4,395,21.2,4408
95,86.6,85,0,15,469,76.2,3,590,89.2,535,87.8,490,48.3,535,72.6,5693.4
62,68,54,3,0,285,22.4,2,275,3,285,16.1,240,1.3,370,14.7,3498
74,59.4,50,0,0,377,49,3,360,14.9,355,34.9,385,16.9,395,21.2,4062.6
82,78,62,0,0,223,10.5,2,400,26,305,20.6,195,0.5,300,4,3781
89,78.9,78,0,15,438,67.9,3,395,24.4,425,58.5,430,28.6,475,50,5051.1
95,94.2,89,0,15,500,83.1,3,520,70.7,575,93.4,665,93,665,97.1,6103.8
86,85.83,72,10,0,438,67.9,3,545,78.6,375,41.5,505,53.5,560,80.2,5247.47
87.4,86,73,12,15,469,76.2,3,505,65.4,445,65.1,590,79.6,595,88.5,5604.6
74.8,54.8,69,13,0,285,22.4,2,275,3,425,58.5,445,33.2,420,29.1,4114.4
77.28,80.6,81,16,29,438,67.9,3,420,32.8,425,58.5,415,24.3,535,72.6,5327.92
88.5,75.8,77,32,0,346,39.3,2,340,10.8,415,55.1,590,79.6,405,24.2,4915.7
89,79.4,72,27,0,531,88.6,2,445,42.2,515,83.9,620,86.1,615,91.9,5492.6
82,70,62,19,0,531,88.6,3,285,3.7,455,68.2,505,53.5,650,96,5063
95,82.4,72,0,0,377,49,2,435,38.3,415,55.1,560,71.4,420,29.1,4811.6
95,74.2,81,11,15,377,49,3,455,46.1,435,61.9,285,3.4,560,80.2,5137.8
82,71,65,0,0,254,15.7,3,435,38.3,255,10.6,415,24.3,570,82.9,4431
80,70,60,0,0,285,22.4,2,385,21.4,335,28.8,400,20.4,570,82.9,4225
84,50,68,3,0,408,58.9,1,265,2.4,355,34.9,370,13.9,535,72.6,3508
82,73,70,26,0,162,4.1,3,540,77.1,445,65.1,590,79.6,615,91.9,5151
72,62,65,0,0,408,58.9,2,360,14.9,385,44.9,255,1.8,475,50,4034
93.1,74,81,0,15,469,76.2,3,520,70.7,475,74.1,560,71.4,595,88.5,5526.9
72.2,80,74,0,0,469,76.2,3,595,90.1,425,58.5,445,33.2,395,21.2,4904.8
90,72,74,13,0,469,76.2,1,470,52,-2,0,385,16.9,605,90.3,4348
92,81,75,0,0,469,76.2,3,300,5.1,345,31.8,445,33.2,545,75.8,4876
78.88,74.88,71,0,0,346,39.3,1,340,10.8,365,38.1,415,24.3,385,18.4,4053.84
79.8,69,76,13,29,377,49,3,445,42.2,425,58.5,460,38,685,98.2,5333.2
89.3,77,70,0,0,346,39.3,2,340,10.8,465,71.2,535,63.6,535,72.6,4707.7
86,83,68,34,29,531,88.6,2,395,24.4,425,58.5,490,48.3,675,97.7,5576
87.5,68,59,19,0,377,49,2,470,52,165,2.1,550,68.4,455,42.1,4478.5
95,70,65,0,0,346,39.3,2,665,97.6,365,38.1,415,24.3,665,97.1,4886
78,75,60,0,0,377,49,1,425,34.6,365,38.1,505,53.5,535,72.6,4304
83.2,83.2,60,0,0,315,30.2,3,505,65.4,345,31.8,710,96.9,755,99.7,5207.6
72,60,64,0,0,438,67.9,3,275,3,185,3.2,415,24.3,430,32.6,4047
87.4,83.6,79,13,15,254,15.7,3,335,9.9,505,81.7,590,79.6,430,32.6,5156
64,78.6,66,19,0,346,39.3,3,435,38.3,375,41.5,415,24.3,290,3.2,4449.4
78,64,56.8,0,15,315,30.2,3,455,46.1,555,90.9,505,53.5,640,95.1,4934.2
72.5,80,67,9,15,346,39.3,1,455,46.1,365,38.1,550,68.4,325,6.7,4412.5
89.7,77,62,0,0,408,58.9,2,290,4.2,315,23.2,135,0.1,490,56,4056.3
81.7,69.5,61,0,0,377,49,3,510,67.2,445,65.1,560,71.4,580,85.3,4921.8
68.14,68,67,0,15,562,92.7,3,400,26,355,34.9,490,48.3,440,36.3,4750.26
84,70,81,0,0,531,88.6,3,480,55.9,375,41.5,385,16.9,315,5.5,4741
92,83,79,3,0,285,22.4,0,425,34.6,445,65.1,475,43.1,385,18.4,4328
78.5,82.75,69,18,0,438,67.9,3,445,42.2,455,68.2,370,13.9,570,82.9,5052.25
78,60,55,3,0,377,49,3,455,46.1,335,28.8,325,7,615,91.9,4411
86,68.33,60,23,0,438,67.9,3,510,67.2,575,93.4,505,53.5,500,59.9,5203.97
86,76,70,0,0,346,39.3,3,675,98.1,455,68.2,340,8.9,545,75.8,4989
71,66,68,5,0,500,83.1,3,420,32.8,365,38.1,430,28.6,360,12.5,4505
82,56.2,57,20,0,377,49,2,530,74,495,79.4,340,8.9,640,95.1,4678.8
60,70,71,0,0,408,58.9,3,385,21.4,415,55.1,225,0.9,580,85.3,4362
86,89,84,0,15,531,88.6,2,395,24.4,435,61.9,605,83.1,630,93.9,5422
74,67.4,67,11,15,438,67.9,2,545,78.6,415,55.1,695,95.9,490,56,5052.6
95,90.23,86,43,29,438,67.9,3,510,67.2,525,85.9,770,99.2,570,82.9,6442.07
95,80.8,74,0,0,285,22.4,3,505,65.4,435,61.9,460,38,525,69.1,4998.2
70.8,73,65,3,15,346,39.3,3,540,77.1,395,48.3,430,28.6,605,90.3,4897.2
80,82,66,23,0,438,67.9,3,655,97,435,61.9,460,38,665,97.1,5452
92,72,69,3,0,223,10.5,3,455,46.1,545,89.4,520,58.6,560,80.2,4967
87.4,82.6,62,0,0,438,67.9,0,435,38.3,325,25.9,475,43.1,535,72.6,4296
73,61,50,3,0,315,30.2,1,255,1.9,165,2.1,105,0,290,3.2,2543
87,80.4,83,14,0,438,67.9,2,540,77.1,435,61.9,445,33.2,535,72.6,5132.6
58,59,54,0,0,315,30.2,2,520,70.7,165,2.1,325,7,430,32.6,3654
84,83.8,63,13,15,377,49,2,360,14.9,355,34.9,505,53.5,465,46,4751.2
91.25,82,84,41,0,500,83.1,3,530,74,565,92.3,680,94.6,720,99.3,6219.25
